z		z0		z1		T		P		1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		112		113		
km		km		km		K		Pa		
0.500000	0.000000	1.000000	280.786111	9.148344e+04	4.588398e-05	9.023661e+03	3.104644e-04	4.402017e-04	2.669549e+06	1.120648e+10	2.359830e+17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.285311e-37	1.828087e+18	2.674981e+15	3.142251e+03	4.530618e+00	1.835416e+03	7.374891e-03	3.318126e-20	7.218406e-13	1.303201e-11	3.532317e-02	1.108491e-11	4.548226e+00	2.099076e-11	1.707099e+02	1.127460e-06	3.638250e-05	2.927910e-19	0.000000e+00	0.000000e+00	0.000000e+00	6.522183e-23	2.123293e-33	4.067126e-07	2.914902e+09	6.603675e-08	1.931875e+10	5.172670e-05	7.188796e-12	1.196389e-05	0.000000e+00	0.000000e+00	0.000000e+00	2.123847e+19	1.116976e+17	1.107473e+17	2.359830e+18	4.342885e-13	0.000000e+00	1.093349e-16	1.496435e-17	2.347783e-08	8.179970e-06	3.302540e-14	1.807848e-17	2.397959e-18	0.000000e+00	0.000000e+00	0.000000e+00	7.339163e-11	0.000000e+00	0.000000e+00	1.031914e-07	0.000000e+00	1.610299e+03	1.236604e-06	1.061161e-05	6.044493e-61	7.706729e-75	2.466299e+03	2.851106e-37	9.325737e-28	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.972849e+15	0.000000e+00	
1.500000	1.000000	2.000000	266.358333	7.619615e+04	1.318311e-04	1.861669e+04	9.408441e-04	1.279129e-03	4.481283e+06	2.403695e+10	1.872737e+16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.329825e-36	1.605080e+18	2.348662e+15	8.539751e+03	5.678831e+00	1.870130e+03	7.529755e-03	3.701103e-20	2.584803e-13	5.114516e-12	3.101416e-02	3.063090e-11	3.993452e+00	2.915744e-11	3.484825e+02	6.185146e-06	3.689246e-05	9.907307e-19	0.000000e+00	0.000000e+00	0.000000e+00	9.544063e-23	2.180397e-30	1.849767e-06	2.567810e+09	1.235637e-06	1.694808e+10	1.548521e-04	4.111107e-11	3.067781e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.864761e+19	9.807176e+16	9.723730e+16	2.071956e+18	3.957998e-12	0.000000e+00	1.426911e-16	1.418132e-17	5.022249e-08	2.025614e-05	6.044506e-14	7.431296e-17	4.890098e-19	0.000000e+00	0.000000e+00	0.000000e+00	2.337781e-10	0.000000e+00	0.000000e+00	1.876443e-07	0.000000e+00	4.140329e+03	1.500340e-06	1.288911e-05	4.398938e-57	4.302834e-72	5.483764e+03	2.503302e-37	8.445249e-27	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.999836e+15	0.000000e+00	
2.500000	2.000000	3.000000	251.930556	6.281936e+04	2.076734e-04	2.788405e+04	1.944537e-03	2.523609e-03	5.648865e+06	3.543612e+10	5.278257e+15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.216871e-36	1.399081e+18	2.047229e+15	1.325059e+04	5.338110e+00	1.887934e+03	7.620729e-03	3.335785e-17	3.623831e-11	4.685858e-10	2.703379e-02	4.779021e-11	3.480983e+00	6.623733e-11	5.147165e+02	2.411040e-05	3.702992e-05	2.309790e-18	0.000000e+00	0.000000e+00	0.000000e+00	2.090226e-23	1.287716e-33	4.852808e-06	2.251425e+09	5.951120e-06	1.475904e+10	2.538812e-04	9.745332e-11	4.700284e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.625433e+19	8.548511e+16	8.475764e+16	1.806037e+18	5.528442e-12	0.000000e+00	2.179573e-16	1.154360e-17	7.040863e-08	3.368355e-05	4.188313e-13	1.260945e-16	6.087674e-17	0.000000e+00	0.000000e+00	0.000000e+00	5.105202e-10	0.000000e+00	0.000000e+00	2.205270e-07	0.000000e+00	6.431192e+03	1.797004e-06	1.554633e-05	3.044961e-61	9.786604e-72	8.616113e+03	2.182022e-37	2.379401e-26	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.101051e+15	0.000000e+00	
3.500000	3.000000	4.000000	237.502778	5.120354e+04	4.266149e-04	4.897605e+04	5.336370e-03	4.304273e-03	7.640902e+06	4.511877e+10	1.270470e+15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.437493e-35	1.209655e+18	1.770048e+15	1.634979e+04	4.667158e+00	1.889072e+03	7.648385e-03	2.894303e-16	2.935979e-10	1.816980e-09	2.337368e-02	8.409501e-11	3.009739e+00	1.258852e-11	6.567684e+02	5.722017e-06	3.681338e-05	4.736287e-18	0.000000e+00	0.000000e+00	0.000000e+00	1.067961e-19	1.690001e-31	1.747222e-05	1.960221e+09	3.187823e-05	1.274705e+10	5.396807e-04	3.238615e-10	9.475939e-05	0.000000e+00	0.000000e+00	0.000000e+00	1.405360e+19	7.391112e+16	7.328204e+16	1.561512e+18	6.509720e-12	0.000000e+00	2.099640e-16	1.348226e-17	8.176195e-08	7.299079e-05	1.299833e-13	2.237632e-16	3.228049e-16	0.000000e+00	0.000000e+00	0.000000e+00	9.730317e-10	0.000000e+00	0.000000e+00	2.118886e-07	0.000000e+00	8.590227e+03	2.134195e-06	1.856408e-05	3.268754e-58	1.100227e-68	1.132325e+04	1.886591e-37	6.774572e-26	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.274602e+15	0.000000e+00	
4.500000	4.000000	5.000000	223.075000	4.120306e+04	1.055440e-03	9.174601e+04	1.455654e-02	6.827037e-03	1.050108e+07	5.311169e+10	2.534239e+14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.807352e-34	1.036355e+18	1.516464e+15	1.779360e+04	3.998041e+00	1.873963e+03	7.614223e-03	3.253511e-19	7.420367e-13	3.098881e-12	2.002519e-02	1.481038e-10	2.578610e+00	2.284585e-09	7.735039e+02	2.296839e-04	3.627387e-05	9.217484e-18	0.000000e+00	0.000000e+00	0.000000e+00	2.410406e-18	7.368621e-30	7.839980e-05	1.692843e+09	1.985060e-04	1.090737e+10	1.335455e-03	1.285333e-09	2.230131e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.204023e+19	6.332247e+16	6.278341e+16	1.337804e+18	3.045011e-11	0.000000e+00	1.906717e-15	7.101937e-17	8.405763e-08	1.540044e-04	3.436766e-12	4.556970e-16	4.339592e-19	0.000000e+00	0.000000e+00	0.000000e+00	1.743785e-09	0.000000e+00	0.000000e+00	1.777359e-07	0.000000e+00	1.045617e+04	2.515532e-06	2.196130e-05	2.072144e-55	1.016711e-65	1.355652e+04	1.616312e-37	1.986829e-25	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.518539e+15	0.000000e+00	
5.500000	5.000000	6.000000	208.647222	3.267627e+04	1.990790e-03	1.379294e+05	4.602326e-02	1.035572e-02	1.536655e+07	5.946983e+10	4.031959e+13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.989615e-33	8.787191e+17	1.285800e+15	1.802946e+04	3.385599e+00	1.843051e+03	7.519795e-03	2.147675e-19	6.021347e-12	4.466471e-12	1.697935e-02	2.883394e-10	2.186442e+00	2.331361e-09	8.655081e+02	1.023172e-04	3.543118e-05	1.757929e-17	0.000000e+00	0.000000e+00	0.000000e+00	4.978907e-17	2.465861e-28	3.204783e-04	1.448376e+09	1.505503e-03	9.235237e+09	2.777367e-03	4.608478e-09	4.402122e-04	0.000000e+00	0.000000e+00	0.000000e+00	1.020884e+19	5.369082e+16	5.323365e+16	1.134315e+18	4.490780e-11	0.000000e+00	1.554321e-15	2.777123e-17	7.768294e-08	3.675448e-04	3.546560e-12	8.071585e-16	2.335508e-18	0.000000e+00	0.000000e+00	0.000000e+00	3.028325e-09	0.000000e+00	0.000000e+00	1.319360e-07	0.000000e+00	1.196108e+04	2.940100e-06	2.570491e-05	9.141910e-53	6.672040e-63	1.532543e+04	1.370460e-37	6.328930e-25	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.830836e+15	0.000000e+00	
6.500000	6.000000	7.000000	196.405694	2.551961e+04	3.085967e-03	1.651558e+05	1.287382e-01	1.533394e-02	2.121699e+07	6.358924e+10	6.843899e+12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.343622e-33	7.290380e+17	1.066776e+15	1.739106e+04	2.805753e+00	1.779156e+03	7.294036e-03	7.449424e-19	5.008982e-12	1.241807e-12	1.408722e-02	4.819807e-10	1.814057e+00	1.368640e-08	9.243508e+02	1.874514e-04	3.398195e-05	3.232172e-17	0.000000e+00	0.000000e+00	0.000000e+00	4.490875e-16	3.458213e-27	1.120018e-03	1.213910e+09	1.032318e-02	7.649832e+09	5.081371e-03	1.403190e-08	7.400719e-04	0.000000e+00	0.000000e+00	0.000000e+00	8.469861e+18	4.454523e+16	4.416582e+16	9.410957e+17	7.620473e-11	0.000000e+00	1.288687e-15	1.991853e-17	7.157760e-08	7.630804e-04	6.051258e-12	1.244619e-15	1.129201e-18	0.000000e+00	0.000000e+00	0.000000e+00	5.066773e-09	0.000000e+00	0.000000e+00	9.547687e-08	0.000000e+00	1.296634e+04	3.403211e-06	2.954882e-05	9.755614e-51	1.283923e-60	1.648016e+04	1.137016e-37	1.711037e-24	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.177893e+15	0.000000e+00	
7.500000	7.000000	8.000000	186.593333	1.965063e+04	4.534969e-03	1.785874e+05	3.206761e-01	2.505103e-02	2.737768e+07	7.317293e+10	1.394911e+12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.727695e-33	5.908955e+17	8.646364e+14	1.749869e+04	2.270919e+00	1.822545e+03	7.531200e-03	1.912827e-19	3.635090e-13	3.043466e-14	1.141812e-02	6.609039e-10	1.470400e+00	1.658110e-09	1.063070e+03	9.476059e-06	3.453201e-05	6.388261e-17	0.000000e+00	0.000000e+00	0.000000e+00	2.641656e-15	3.189359e-26	3.534820e-03	1.001396e+09	6.310598e-02	6.182763e+09	8.988172e-03	3.953599e-08	1.157014e-03	0.000000e+00	0.000000e+00	0.000000e+00	6.864940e+18	3.610472e+16	3.579702e+16	7.627712e+17	1.203045e-10	0.000000e+00	3.015140e-16	9.318587e-19	7.672337e-08	1.394835e-03	9.582291e-12	1.830399e-15	4.833864e-20	0.000000e+00	0.000000e+00	0.000000e+00	9.220065e-09	0.000000e+00	0.000000e+00	7.867834e-08	0.000000e+00	1.512863e+04	3.914542e-06	3.352444e-05	5.766810e-49	2.140083e-58	1.907791e+04	9.215670e-38	3.955858e-24	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.575123e+15	0.000000e+00	
8.500000	8.000000	9.000000	178.404306	1.492896e+04	6.737234e-03	1.874451e+05	7.430894e-01	6.241405e-02	3.367735e+07	1.267549e+11	3.233598e+11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.171710e-33	4.695208e+17	6.870312e+14	2.461528e+04	1.797734e+00	2.670521e+03	1.123342e-02	1.429987e-20	1.068027e-13	2.201404e-15	9.073571e-03	6.147899e-10	1.168629e+00	3.573278e-09	1.852884e+03	8.032354e-06	5.004141e-05	1.890433e-16	0.000000e+00	0.000000e+00	0.000000e+00	2.086881e-14	4.770750e-25	7.956286e-03	8.474085e+08	5.123248e-01	4.860993e+09	1.552270e-02	1.058088e-07	1.712843e-03	0.000000e+00	0.000000e+00	0.000000e+00	5.454821e+18	2.868911e+16	2.844403e+16	6.060913e+17	1.870377e-10	0.000000e+00	2.618178e-16	1.199541e-18	1.300483e-07	2.345372e-03	1.490079e-11	2.653251e-15	8.757260e-21	0.000000e+00	0.000000e+00	0.000000e+00	2.635748e-08	0.000000e+00	0.000000e+00	1.006421e-07	0.000000e+00	2.681279e+04	4.633515e-06	3.916456e-05	8.842067e-46	7.004161e-55	3.344804e+04	7.322691e-38	6.522623e-24	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.044235e+15	0.000000e+00	
9.500000	9.000000	10.000000	175.000000	1.124197e+04	1.001427e-02	1.711584e+05	1.788898e+00	1.974954e-01	4.253242e+07	2.733635e+11	1.691204e+11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.318411e-30	3.604429e+17	5.274165e+14	4.766319e+04	1.367100e+00	5.259853e+03	2.259392e-02	1.214404e-20	2.897358e-13	1.651726e-15	6.967175e-03	4.483349e-10	8.978262e-01	1.165243e-08	4.069549e+03	1.312948e-05	9.876376e-05	6.409066e-16	0.000000e+00	0.000000e+00	0.000000e+00	1.179181e-11	3.700836e-22	3.585039e+00	7.724301e+08	2.511669e+00	3.609650e+09	2.780636e-02	3.120926e-07	2.433409e-03	0.000000e+00	0.000000e+00	0.000000e+00	4.187556e+18	2.202580e+16	2.183599e+16	4.652842e+17	2.623243e-10	0.000000e+00	3.995767e-14	2.794330e-15	3.533151e-07	4.166157e-03	2.092811e-11	3.805082e-15	1.950775e-20	0.000000e+00	0.000000e+00	0.000000e+00	9.911288e-08	0.000000e+00	0.000000e+00	2.011787e-07	0.000000e+00	5.922960e+04	6.007231e-06	5.022329e-05	1.517555e-41	1.118687e-50	7.296238e+04	5.621484e-38	3.876328e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.564252e+15	0.000000e+00	
